id,title,content,createdAt,updatedAt,commentCount,likeCount,topics
230264550,誰的隨身碟,"掉在圖書館電腦區的11號座位
https://i.imgur.com/QaZ5cxP.jpg
送去櫃檯摟快去認領(￣∇￣)",2018-12-13T05:37:31.634Z,2018-12-13T07:01:55.781Z,3,9,[]
230262755,高麗菜粥,"天氣變冷就好懷念吃高麗菜粥哦😋
請問有人知道高麗菜粥伯伯最近的下落（？）
好幾次都好想好想吃但就是不知道他在哪裡賣",2018-12-12T19:12:22.210Z,2018-12-12T19:12:22.210Z,7,17,[]
230261458,來說一個比悲傷更悲傷的故事,"今天和室友去看比悲傷更悲傷故事
我的室友突然想起了一件比電影悲傷更悲傷的故事
室友🙋🏻‍♀️：魚腥（為保護當事人已改字）教官：🌚
室友的同學們：😂
—————正文如下—————
開學至今14周了，每個禮拜教官點名都叫錯她的名字，她叫魚腥，但是教官都叫她腥魚 ，每次點名都唸錯，唸錯的頻率已經多到每次點名朋友都在旁邊說欸教官又要叫腥魚了。
就在某個星期二魚腥積極的舉手想回答問題......
🙋🏻：（舉手）
🌚：同學你幾號？
🙋🏻：10號
🌚：10號⋯（看了一下名條）腥魚喔~腥魚腥魚，我每次都差點唸成魚腥
🙋🏻：
https://i.imgur.com/d9K9gWR.jpg
😂：哈哈哈哈哈哈哈....老師她是魚腥
🌚：喔喔喔喔不好意思,魚腥
————————————————————————
室友表示她還是很愛教官啦,但她仍然相信直到學期末教官也還是會唸錯XD

更
B9 魚腥出現了🌝",2018-12-12T15:46:45.673Z,2018-12-13T11:09:12.621Z,15,83,"['中科大', '有趣', '教官', '比悲傷更悲傷的故事']"
230260576,一中街滷雞皮有嗎,"一中街蠻多間滷味的，有哪間滷雞皮嗎？不管是冷冷乾乾那種滷味的，還是濕濕熱熱的，只要有滷雞皮就好，請問哪間有？或者最推間哪間
(之前吃炸雞皮都像餅乾，沒有雞味，想吃滷的有雞味的雞皮)",2018-12-12T13:59:05.793Z,2018-12-12T13:59:05.793Z,14,30,"['中科大', '一中街', '雞皮', '滷味', '魯味']"
230260565,打工,"為什麼一中街那麼多店家貼缺人
一進門詢問又都不缺了…",2018-12-12T13:57:38.440Z,2018-12-12T13:57:38.440Z,6,24,['打工']
230260557,各位明天的疫苗確定要延期了,"https://i.imgur.com/GxaFxQf.png
對～沒錯 明天的疫苗又要延期施打",2018-12-12T13:56:33.850Z,2018-12-12T13:57:52.238Z,0,10,[]
230260510,尋 太和工房紫色水壺,12/11 在6601遺失一個太和工房的紫色水壺，拜託有看到的好心人，能留言一下或者是送到生活輔導組謝謝你😭😭,2018-12-12T13:48:36.758Z,2018-12-12T13:48:36.758Z,0,1,"['中科大', '尋物']"
230259778,惱人的進修部會計系學會,"位於中商4樓的會計系學會，妳們真的非常的誇張，在上課時間是在吵什麼啦!

妳們不想上課是妳們家的事，別打擾到其他同學，好嗎？整層樓都妳們聲音，沒水準",2018-12-12T12:02:48.778Z,2018-12-12T12:02:48.778Z,25,20,"['中科大', '黑特']"
230259397,四神湯,"這幾天天氣變得好冷

突然想喝個熱呼呼的四神湯了

求一下我們中科大附近有賣四神湯的店家!!!

雖然已經上網查了一些

但都離學校有好一段距離

希望各位有看過附近哪裡在賣的可以提供一下!!!",2018-12-12T10:56:42.044Z,2018-12-12T10:56:42.044Z,8,12,[]
230258560,聖誕節有沒有人要一起參加～,"不知道有沒有違規⋯⋯違規求提醒個🙏
位置在一中街裡面
感覺很難得會有這種活動在一中街的店耶🤔🤔
在台中最後一年了想參加一下
揪個希望當天熱鬧😂😂
https://i.imgur.com/dEeknOW.jpg",2018-12-12T08:23:54.961Z,2018-12-12T08:23:54.961Z,2,12,"['中科大', '聖誕趴', '活動分享']"
230258383,問卷調查！,"大家可以幫我們填一下問卷嗎拜託你們了(༎ຶ⌑༎ຶ)
https://docs.google.com/forms/d/1BcMUVt8Wr2u-9RTXs68K5MON-zC6DL5rCvlYanJrYMY/edit",2018-12-12T07:50:19.966Z,2018-12-12T07:50:19.966Z,14,14,['表單']
230258086,昌明電梯驚魂記,"今日中午頭條新聞
一群同學開心的買完午餐
開心的走進去昌明樓電梯
等待要去4樓的途中
電梯突然大力震了一下
抬頭一看
發現電梯又顯示4樓向下
一群同學驚慌失措
人生跑馬燈都亮了起來
在驚慌的同時又震了一下...
大家都傻住睜大眼睛看著彼此
然後電梯就正常的在四樓開門了

同學們出了電梯後都腿軟無力
買個午餐差點回老家去
誰還敢搭電梯啊😭😭😭

大家搭電梯注意安全",2018-12-12T07:00:29.251Z,2018-12-12T07:00:29.251Z,20,133,"['中科大', '電梯', '昌明樓']"
230258081,急！！路過填表期末歐趴,"https://docs.google.com/forms/d/e/1FAIpQLSdtkx2XyM9fETtcRwa_YZSxYUh8ZCZtAfbzPdGljMqOtsiynQ/viewform

小大一的期末報告
希望各位帥哥學長正妹學姊還有大一同學
都可以幫我們填一下這個簡單的表單
5個簡單的小問題而已哦！
不記名不記名所以不用害羞哦！",2018-12-12T06:59:35.063Z,2018-12-12T06:59:35.063Z,10,22,"['中科大', '問卷']"
230257079,就貸的錢下來了哦😍,"107年上學期
(進修部-四技）
就學貸款 生活費 書籍費已經下來了👍",2018-12-12T04:01:10.406Z,2018-12-18T06:15:35.500Z,32,12,[]
230257056,今天早上使用4203的空專同學,"大家教室都共用
麻煩自己的垃圾自己清
https://i.imgur.com/jpfLro5.jpg
https://i.imgur.com/9Ni2N8L.jpg
也麻煩告知一下你們班其他同學
不要亂丟別人的模型
那是他人的心血 你們賠不起
明明就沒佔到那麼多位置 還要把人家東西往下推
不知道你們到底是什麼心態",2018-12-12T03:56:32.835Z,2018-12-12T03:58:20.559Z,6,13,"['中科大', '學生']"
230256748,12/12 中午中正大樓原民大會考活動,"想要帶我們回家嗎？
對原住民知識瞭解的你們
今天中午在中正大樓一樓來參加原民大會考吧！12:10-12:30報到
考試 12:30準時開始！
考試結束後抽娃娃
前五名就能帶我們回家哦
參加者也開放娃娃抽獎活動
抽獎活動 只要穿族服拍照分享到粉絲團 就可以拿取抽獎券 大會考結束後也可以抽其他娃娃哦！（抽獎券限量）
有興趣參加考試的同學
請先下載kahoot app  
https://i.imgur.com/Ez94H2r.jpg",2018-12-12T02:51:24.777Z,2018-12-12T02:51:24.777Z,2,15,['中科大']
230256444,收折價券,"吃土了想要省錢
有人願意低價賣嗎",2018-12-12T01:34:38.219Z,2018-12-12T01:34:38.219Z,7,1,['中科大']
230256310,錢包掉了,"昨天下午到今天

籃球場靠近昌明的板凳附近

有人撿到牛仔的錢包嗎

開合是用魔鬼氈  

裡面打開有一張斷一半的學生證",2018-12-12T00:44:39.277Z,2018-12-12T09:20:44.144Z,1,7,"['中科大', '尋物']"
230256249,中商監獄,"https://i.imgur.com/wndcmBw.jpg

https://i.imgur.com/ojEdY5U.jpg

整棟大樓向內中庭的部分都上了防墜鋼索

猶如監獄般",2018-12-12T00:18:54.357Z,2018-12-12T00:18:54.357Z,16,79,"['中商', '監獄']"
230256121,別稅了，嗨到明日中午！,"🎤應中x應日x財稅 三系聯合卡K歌唱比賽
👉別稅了，嗨到明日中午！
https://i.imgur.com/cl0fhHS.jpg

📍我們將藉由活動促進三系交流，提供舞台盡情散發魅力、展現才藝！
📍本次活動也有抽獎環節！！獎品各個精美✨還不快來嗎？💨

📣最大獎是相片列印機哦（小聲說）

📍入場觀眾前一百名免費贈送萬代福電影票一張❗101~150名贈送大福雞排折價卷哦🌟

🔺活動時間：12/12(三) 17:00～21:00
🔺活動地點：活動中心1F音樂廳
🔺入場費用：現場票一律$100
https://i.imgur.com/LvdpyEe.jpg

🔘活動當天憑票入場可參加抽獎哦！
🗣偷偷告訴你當天抽獎獎品總價值超過四千元哦😉
https://i.imgur.com/egNKqVU.jpg",2018-12-11T21:53:44.327Z,2018-12-12T02:19:37.178Z,11,37,"['中科大', '學生', '活動', '歌唱比賽']"
230255692,售 北區運動中心的票,"https://i.imgur.com/d73FenI.jpg
一次兩張售 兩張100$
原價70$/張
一張可運動兩小
使用期限至2019-01-04
因為真的沒時間去 狠心割讓☹️
目前剩下20張 全包請你喝飲料(⁎⁍̴̛ᴗ⁍̴̛⁎)",2018-12-11T18:19:14.536Z,2018-12-11T18:19:14.536Z,20,9,['北區運動中心']
230255410,我是不是永遠找不到女朋友了,"我覺得自從我來到了中科大 

交友圈變得好小好小 

系上人超級少（女生更少）

而且跟別系的非常難有交集 

每天能看到的臉差不多一個班級而已 

而且女生大概只佔了1% 

所以我覺得我可能真的交不到了吧 

我真的好希望可以跟更多人當朋友喔

學校人很多 可是都很難有交集

感覺這一個班級就是我的全校同學了

好寂寞啊....感覺被全校孤立的科系

（我這樣說會不會被揍 拜託不要揍我啦
這些只是我的內心os 
不知道是不是只有我有這個問題？）",2018-12-11T17:26:44.207Z,2018-12-11T17:26:44.207Z,15,32,[]
230254974,有沒有人12月底前想去麗寶？,"有一張之前多買麗寶樂園的票～
但期限只到今年底 求好心人收留！
便宜賣400就好 可商量 謝謝唷～",2018-12-11T16:28:30.943Z,2018-12-11T16:28:30.943Z,16,9,['中科大']
230254866,告白啊 說不定學長正等著拒絕你呢~,"跟學長是不錯的朋友
也知道學長沒有女朋友
要不要在聖誕節勇敢一次啊🤔🤔",2018-12-11T16:13:46.738Z,2018-12-11T16:13:46.738Z,7,21,[]
230254531,我是不是永遠找不到男朋友了,"我覺得自從我來到了中科大 

交友圈變得好小好小 

系上人超級少（男生更少）

而且跟別系的非常難有交集 

每天能看到的臉差不多三個班級而已 

而且男生大概只佔了10% 

所以我覺得我可能真的交不到了吧 

我真的好希望可以跟更多人當朋友喔

學校人很多 可是都很難有交集

感覺這三個班級就是我的全校同學了

好寂寞啊....感覺被全校孤立的科系

（我這樣說會不會被揍 拜託不要揍我啦
這些只是我的內心os 
不知道是不是只有我有這個問題？）",2018-12-11T15:36:50.373Z,2018-12-11T15:36:50.373Z,55,78,"['中科大', '學生']"
230254175,警察出沒小心騎車,"（騎出學校到被開單的地方不到30秒）
今天放學騎出學校的停車場
（約晚上10:00）
我要去崇德路那邊
所以從停車場出來後先右轉到三民路
就索性的迴轉了（到墊腳石那側）
但那時候是紅燈 
因為綠燈的時候根本無法轉
（不知道有沒有人跟我一樣會這樣騎）
接著就看到一根紅色閃亮亮的棒子
在天橋下對我招手
就被開單了😭😭😭😭
我走之後
馬上又一台被攔（默哀",2018-12-11T14:51:58.914Z,2018-12-11T15:01:12.926Z,17,17,"['中科大', '學生', '騎車要小心', '紅燈迴轉']"
230253641,尋找學生證,"早上10:20左右不見的
生輔組 註冊組 警衛室都去問過了 都沒有
用透明塑膠卡夾
裡面有一張追分成功的車票
還有統一的商品卡 上面有寫我的電話
如果有撿到可以趕快聯絡我嗎 感謝🙏😭",2018-12-11T13:41:21.741Z,2018-12-11T13:41:21.741Z,4,2,"['學生證', '尋物']"
230253133,民生前面咋了,"八點多在民生校區外面的公車站看到連續五輛警察車停在那
https://i.imgur.com/c6PnHYW.jpg
是啥的情況呢？",2018-12-11T12:23:34.514Z,2018-12-11T12:23:34.514Z,7,19,"['中科大', '學生', '問卷']"
230252449,想跟學校的小情侶們說,"已經不是第一次了
某些教室開放使用
可能人不多
但是人不多=/=沒有人
想搞點什麼你們不怕被看但我們不想看
請去賓館謝謝",2018-12-11T10:35:45.544Z,2018-12-11T10:35:45.544Z,26,47,[]
230252276,協尋隨身碟,"請問有人在12/10撿到一個黑色隨身碟
有一個金屬的鏈子掛著
https://i.imgur.com/SKDziUG.jpg",2018-12-11T10:08:30.426Z,2018-12-11T10:08:30.426Z,1,4,"['中科大', '尋物']"
230251702,同學你的學生證跟一卡通掉了,"https://i.imgur.com/cA3ALaq.jpg
掉在8402
已轉交給教官
請找你們教官詢問",2018-12-11T08:24:50.746Z,2018-12-11T09:12:35.445Z,1,3,"['中科大', '學生證', '尋物', '失物招領']"
230251638,有人遺失PHILIPS 的耳機嗎？,"今天在5109教室有撿到一個PHILIPS的耳罩式耳機（在第四排第四個的位子底下）
有遺失的同學去生輔組拿喔",2018-12-11T08:14:57.747Z,2018-12-11T08:14:57.747Z,1,4,['中科大']
230250614,班導請吃飯？,"😂想問一下，有人聽過學校每學期撥款給班導請吃飯這件事嗎？

為什麼我待了四年沒吃過？身旁其他班有人有說

求解",2018-12-11T05:06:44.280Z,2018-12-11T05:10:13.495Z,49,87,"['中科大', '學生', '班導']"
230249340,學校閱覽室有對外開放嗎,"我記得圖書館可以開放讓外校人士去換閱覽證進，但是不能借書

那閱覽室也可以用閱覽證進去嗎？
還是說有其他方法可以進去？",2018-12-11T00:43:13.446Z,2018-12-11T00:43:13.446Z,4,9,['閱覽室']
230249252,資訊館,"資訊大樓那個資訊管是不是有一部分算廢棄了啊

不小心走錯還到三樓

感覺好陰森",2018-12-11T00:13:09.164Z,2018-12-11T00:13:09.164Z,23,28,['中科大']
230249169,外套遺失,"不知道有沒有人昨天中午的時候
在操場上有撿到一件roots的外套Q-Q
黑色的 上面金邊有點掉漆 帽子上有加拿大國旗  如果有看到請和我說一下",2018-12-10T23:09:07.843Z,2018-12-10T23:09:07.843Z,4,9,"['中科大', '尋物', '失物招領']"
230247832,商概習作,請問有來會一乙5202教室的學長姐們有沒有撿到一個女同學71號陳xx的商概習作,2018-12-10T16:18:17.467Z,2018-12-10T16:18:17.467Z,1,1,['尋物']
230245814,中科二技申請入學,"今年是應屆進二專的畢業生
請問如果要報考日間部二技
統測30%  書審70%
書審大概要什麼的東西
畢竟讀的學制很少有機會考證照專題之類的
如果有二專升二技的學長姐請幫忙解惑
感恩！功德無量",2018-12-10T11:52:19.177Z,2018-12-10T11:52:19.177Z,9,14,['中科大']
230245813,錢包掉了,"https://i.imgur.com/uGWdBWr.jpg
一個長這樣的錢包，應該是在校門口附近掉的，如果有找到的麻煩告訴我，拜託。",2018-12-10T11:51:47.409Z,2018-12-10T11:52:43.161Z,2,5,"['中科大', '尋物']"
230245434,傳情巧克力,"什麼時候巧克力能送到
可以快一點嗎
拜託
我知道你們也很辛苦的
但我很怕會不會到一月巧克力都還沒到",2018-12-10T10:39:20.919Z,2018-12-10T10:39:20.919Z,14,21,"['中科大', '學生']"
230244171,#街喜鍋,"今天吃完的評價覺得不太推
菜的份量很少
不過肉都蠻鮮甜好吃的
附上菜單給大家參考一下
不過真的不建議最近去吃
看看之後會不會改進吧～
https://i.imgur.com/UL1GgQz.jpg
https://i.imgur.com/HDYEiOV.jpg",2018-12-10T06:30:22.660Z,2018-12-10T06:30:22.660Z,6,21,['中科大']
230243011,#關於辦理休學,"請問辦過休學的同學，
填寫休學表格中有一格“系所承辦人”要找誰簽名，爬文都找不到類型問題＼(￣▽￣;)／https://i.imgur.com/PpPpNw8.jpg",2018-12-10T02:44:39.340Z,2018-12-10T02:44:39.340Z,17,9,"['中科大', '休學']"
230242768,何0__________0萱,"回文
https://www.dcard.tw/f/relationship/p/230240732?ref=android
只有我看成何0______0萱嗎?

認親ㄍ",2018-12-10T01:45:41.038Z,2018-12-10T02:07:16.828Z,3,41,['中科大']
230242605,#宣傳 中科大吉他社 點歌傳情,"我們是 31st 中科大吉他社
就在今天！將舉辦點歌傳情的活動唷(⁎⁍̴̛ᴗ⁍̴̛⁎)

活動名稱《聖誕樹懶Party》
日期：12/10 - 12/14 
地點：中正大樓一樓
時間：AM 8:00 - PM 5:00 
https://i.imgur.com/5Pbfsgu.jpg
「 突然覺得好想吃零食哦 」
當肚子餓的你看到這篇文章 就不要再猶豫ㄌ！
快來中正大樓一樓找我們吧：）

價目表：餅乾30$ /包、糖果20$ /包
👉🏻 消費滿50$ 即可點歌和寫小卡片
👉🏻 曲目將在12/20-21中午在中正大樓進行表演

一直都不敢說出口的話
就讓我們幫你把心意傳出去吧

#在12月這個甜蜜的月份
#是不是該讓身邊充滿粉紅泡泡了呢💕
#偷偷宣傳我們的IG : __31.guitar",2018-12-10T01:00:07.653Z,2018-12-10T02:20:45.166Z,17,56,['中科大']
230242330,台中空氣真的變好了,"https://www.youtube.com/watch?v=T1K65VfS0kc
我盧大上帝 還沒上任空氣就變好了
上任後 台中空氣滿滿芬多精啦
噁爛共媒+87台中市民
今日台股電梯向__",2018-12-09T21:45:47.974Z,2018-12-10T00:35:02.477Z,26,42,[]
230240285,創個群組😂,"因為我很喜歡交朋友
所以想說用賴創個群組
大家認識一下
因為覺得同校互相認識不錯
有人要參與嗎
加入方式就是我用個網站或什麼的
有人要加入嗎😂",2018-12-09T14:36:51.885Z,2018-12-10T09:48:10.106Z,29,44,['中科大']
230239237,聽說流感疫苗又取消惹,"衛生局說要取消施打流感疫苗，可能最近會公布相關消息，不知道疫苗是不夠還是又出包了！😶

靜待消息了",2018-12-09T12:06:24.068Z,2018-12-09T12:06:24.068Z,4,12,"['疫苗', '公費流感疫苗', '流感']"
230238747,密室逃脫,"因為手中有多的密室逃脫免費票
所以想問有沒有人想要共兩張400元
不分主題都可以玩有沒有人要呢？
https://i.imgur.com/iwoaFwT.jpg
https://i.imgur.com/4ZH3X76.jpg",2018-12-09T10:41:21.309Z,2018-12-09T10:41:21.309Z,38,12,['中科大']
230237751,今年的耶誕舞會,"想打聽今年有哪些系有舉辦耶誕舞會～～～
校板上有看到一些宣傳了，但似乎還是不齊全。
目前是知道「資管、多媒、室設、流通」會一起辦，還有商設系自已舉辦一場。
想提前知道有哪些系有舉辦，規劃要買哪一場的票。
或是台中區的外校舉辦，提供外校人士購買的場次！

另外有參加過去年舞會的各位，會比較推薦哪一系的舞會？",2018-12-09T07:40:26.940Z,2018-12-09T15:35:36.499Z,15,29,['舞會']
230237228,原風步動-倒數一天!!!,"原民週第三屆 原風步動將在12/10-12/12號舉辦
時間12:10分-13:25分
地點：中正大樓一樓💪💪
第一天我們有限量排灣族美食-吉拿膚體驗（掃描海報qr code 提前報名，憑有姓名證件領餐哦）https://goo.gl/wyvYic
第二天會有遊戲互動拿禮物

第三天會有大會考活動，讓我更加了解原住民族的知識，名次前面者會有精美禮物！
不管是不是原住民！跟著我們的步伐動吃動👏👏✨ 
詳細資訊請到粉絲專頁!

http://i.imgur.com/GKCOGAS.jpg",2018-12-09T05:57:30.011Z,2018-12-09T05:57:30.011Z,0,7,['中科大']
230236636,拾獲 學生證,"https://i.imgur.com/I33SQ79.jpg
騎車前發現它被放在機車坐墊上
明天中午幫妳送至生輔組",2018-12-09T03:50:21.883Z,2018-12-09T03:50:21.883Z,0,4,"['失物招領', '學生證']"
230236178,轉 協尋機車,"請幫忙留意機車，研判應該還在潭子！
也要注意一下喔！
https://i.imgur.com/qmeCNA0.jpg
https://i.imgur.com/fSL0X1a.jpg",2018-12-09T01:13:23.949Z,2018-12-09T01:14:00.292Z,0,35,"['尋物', '機車']"
230234618,#問,想請問下學期還能加入學生會嘛？,2018-12-08T16:15:59.480Z,2018-12-08T16:15:59.480Z,3,5,"['中科大', '社團', '學生']"
230234573,英文學習方法,我的英文程度不好，但也不到很差（學校英文分班B），沒考過任何英文考試，一直都不知道如何學英文，不看美劇也不太聽英文歌 ，背單字常常連續背幾天之後就無法堅持下去，文法也不太行，名字子句、形容詞子句傻傻分不清，關係代名詞也只會基本的，真心希望有人可以提供一套念英文的方法🙏（Ex自己的學習歷程)，我真的很想把英文學好，但又不知道從何開始 ...,2018-12-08T16:10:39.436Z,2018-12-08T16:16:01.732Z,21,42,"['中科大', '學生', '英文']"
230232058,#宣傳 四系耶誕晚會,"http://i.imgur.com/LXTGKSg.jpg

http://i.imgur.com/6odRn8H.jpg

是不是覺得日子有點平淡無奇呢?
而在這種時候，當然要來點特別的🎊

沒有錯✨萬✨眾✨矚✨目✨，由
資訊管理系系學會
室內設計系系學會
多媒體設計系系學會
流通管理系系學會

四系所聯合舉辦的耶誕晚會🎄
《 媒 室 資 想 流 住 你 》
在12月帶給你不一樣的感受

➖➖➖➖➖活動資訊➖➖➖➖➖

|活動日期| 107年12月20日禮拜四

|活動時間| 18:00開始入場🕕

|活動地點| TADA方舟音樂藝文展演空間

|活動服裝| 活動主題是正式舞會，所以：

1️⃣女士們建議上點簡單的妝容💄💋
2️⃣男士們避免穿著短褲，或是太居家的服裝👕
3️⃣🚫禁止穿著拖鞋

➖➖➖➖➖購票資訊➖➖➖➖➖

|活動票價| 有繳系費者 💲200/人
_________未繳系費者 💲380/人
_________非本四系者 💲380/人

|購票地點| 至各系系辦購買(室設請至大三工作室)
⚠詳細情形可私訊本活動粉專或各系粉專唷！

|購票日期| 107年12月3日有繳系費者開始購票🎫
_______________107年12月10日未繳系費者和非本四系者開始購票🎫

➖➖➖➖➖注意事項➖➖➖➖➖

1️⃣一張學生證限購一張門票。
2️⃣欲前往購票者記得攜帶學生證。
3️⃣每張門票包含抽獎卷🎟及酒卷🍾
4️⃣各系門票限量80張，要把握機會喔！

➖➖➖➖➖活動內容➖➖➖➖➖

|互動遊戲| 透過遊戲讓彼此有個初步認識與接觸．

|抽獎活動| 精心準備加碼好禮，讓參加者滿載而歸．

|四系舞蹈表演| 由各系舞團帶來精彩的舞蹈表演．

|Party Time| 由EMVC電子音像社帶來魔幻的音樂世界．

➖➖➖➖➖➖➖➖➖➖➖➖➖

想知道更多活動消息，請持續鎖定我們粉絲專頁
https://www.facebook.com/XmsnightIMIDMDDDM/
也請不要吝嗇地幫我們按讚加分享唷❤️",2018-12-08T09:50:22.869Z,2018-12-08T10:01:32.785Z,5,58,"['中科大', '耶誕晚會']"
230229837,#徵 #打工 晚班工讀生,"【公司名稱／工作職缺】 弄堂 江浙一味/晚班 內場 工讀生
【徵求條件】手腳俐落
【薪資待遇】照勞基法走
【連絡方式】0983-667200或
  FB粉絲頁弄堂 江浙一味
【工作地點】台中市西區民生路77巷1號（中護學院旁邊的巷子）
【工作時間】早班9：00～1：30
   晚班5：30～8：30 （想當全日PT也可以）
【公司福利】 勞健保、週休二日（二，三公休）或者更多、小費、早班會供午餐、菜炒多了還會問你要不要吃、老板跟老板娘人都很好相處
【其他備註】環境單純 ，店不大。歡迎想賺零用錢的朋友",2018-12-08T00:58:29.646Z,2018-12-08T00:58:29.646Z,0,15,"['中科大', '打工', '工讀生']"
230229780,請幫忙填個表單~,"這是有關置入性行銷的問卷
如果不嫌麻煩的可以幫忙填個表單
先謝謝有幫忙填的人
表單↓↓
https://docs.google.com/forms/d/e/1FAIpQLSc6bhkhgW3o6RqgHr9gCFRsgPf_GQ7RmRf-TIJtYYteqRom3w/viewform?usp=sf_link",2018-12-08T00:32:10.967Z,2018-12-08T00:32:10.967Z,2,3,[]
230229737,電影優惠票哪裡買,"想問大家都在附近哪裡買親親電影優惠票
沒買過不知道想請教各位 拜託拜託",2018-12-08T00:09:45.176Z,2018-12-08T00:09:45.176Z,20,18,['中科大']
230228315,請問碩士複試口試穿著,"請問有過來人知道口試要穿西裝嗎
還是端莊即可 感謝解惑！",2018-12-07T16:21:17.310Z,2018-12-07T16:21:17.310Z,12,8,"['碩士班', '中科大']"
230227096,聖誕趴,請問聖誕趴該去嗎？一直在考慮要不要去,2018-12-07T13:53:35.222Z,2018-12-07T13:53:35.222Z,10,2,['中科大']
230226706,會計老師的上課方式,"https://i.imgur.com/1YZR39i.png

想請問每個老師的上課方式，會計都忘得差不多啦，不太希望是容易當人的，嚴格一點也沒關係",2018-12-07T12:50:39.210Z,2018-12-07T12:50:39.210Z,17,15,"['中科大', '選課']"
230226060,售五月天12/24門票,"售一張12/24門票
南下J區 $2880原價售
朋友突然不能去了ಥ_ಥ
有需要的話開表單～",2018-12-07T11:01:27.767Z,2018-12-07T11:01:27.767Z,8,9,"['中科大', '五月天']"
230225653,我的耳機不見了QQ,"我的鐵三角耳機不見了...
不知道有沒有好心人撿到
大概已經是前三四天的事了😢😢
如果沒記錯我有可能是丟在中正大樓三樓
黑色金邊耳塞式的",2018-12-07T09:46:13.837Z,2018-12-07T09:46:13.837Z,4,5,"['中科大', '失物招領']"
230224705,轉科問題,"商科有辦法平轉到應英嗎？
好奇問問",2018-12-07T06:42:21.906Z,2018-12-07T06:42:21.906Z,5,1,['中科大']
230224556,#問 五專肄業想插大,"我現在五專四年級
一年級下學期會計被當 少了四學分
下學期本來想隨班修但衝堂
現在要坐等暑修
但是不知道會不會開班
我先去查了五年級學長姐的課表
感覺五年級也沒辦法順利隨班修
所以我要先做好會肄業的準備😭😭
(不要啊啊啊

我要考插大的私醫聯招
五專生肄業也可以報名
只是要辦轉學證明書或修業證明書

想請問各位：
1.我看了我們學校裡面的表單下載好像沒有轉學證明書欸😭還是要直接去系辦
2.轉學證明書是什麼時候要辦理跟繳交呢？
是插大考試前嗎 還是考完確定有學校念了才辦理

我身邊有幾位同學都跟我有一樣的問題
我們全部都不知道要怎麼辦
上網查了一堆資料但是都非常分散又不一
沒有辦法完全回答我的問題
蠻不安的😭😭
雖然還有一段時間但我想提早先瞭解
請知道的各位幫幫忙🙇🙇

當然還是希望暑修有開最好
要是差那個學分沒畢業我真的會嘔死
我們科系的會計(一)暑修通常都不會有
所以只能去修會計系的初級會計學抵免
提醒各位如果暑修課表有看到👉初級會計學👈的大家報名報起來啊啊啊

祝大家萬事順心🙇",2018-12-07T06:08:12.420Z,2018-12-07T06:08:12.420Z,11,16,"['中科大', '學分', '五專', '暑修']"
230224245,"英文門檻387,考不過說真的很可悲","如題

國立科大 387還考不過？？？？？

看看我那群智障同學爛到延畢去暑修英文結果還是要作弊才考過😑😑笑死人 厂厂

那550不就跳樓了？？ 呵呵


我建議都要550😘😘

提升我們大中科在台中的地位😘

超雲科 趕北科 邁向台科  唯有中科大",2018-12-07T05:16:52.844Z,2018-12-07T08:33:44.895Z,55,93,"['中科大', '英文門檻']"
230224040,尋學生證,"就在剛剛，去買飯的時候
正要回宿舍發現學生證不見了
學制是五專 護理科的 
有看到的麻煩留言！！！！！！謝謝你們..",2018-12-07T04:38:01.835Z,2018-12-07T04:38:01.835Z,11,10,['失物招領']
230223294,禮拜六的活動今天才通知我們！？,"臨時跟大家說這禮拜六一定要來參加啥交流活動
而且禮拜五才通知，當週末大家都很閒嗎？
要也提早說啊臨時是怎樣
禮拜四還接到電話通知務必要參加
但也不是每個社團都有接到電話....
這課指組辦的還是學生會自己接的活動？
整個很WTF

https://i.imgur.com/5QhWvhc.jpg",2018-12-07T02:13:49.391Z,2018-12-07T02:15:30.264Z,18,31,[]
230223151,遺留在電腦裡的光碟,"在中正大樓3811的教室第二橫排的電腦裡有片現代統計學的光碟，如果有放進去以後忘記拿出來的同學記得拿呦！
https://i.imgur.com/6WhnHpw.jpg",2018-12-07T01:26:30.993Z,2018-12-07T01:26:30.993Z,0,2,"['中科大', '失物招領']"
230222109,「宣傳」聖誕舞會,"大家好～

睡前還是心心念念想著舞會的事

歡迎（12/12）下週三沒事的同學一起來參加❤️

購票時間剩最後一天！！
12/11（二）12:00-13:25  中技大樓6樓系窩外

購票詳情可以搜尋ig🔍nutc2018fin 
觀看第一個精選動態or私訊
將有專人為您服務🤗

https://i.imgur.com/Tg3On1R.jpg

最後想說的是辦活動的大家真的辛苦了

這真的是自己的孩子啊！！大家加油💪",2018-12-06T17:32:57.023Z,2018-12-06T17:36:25.256Z,0,29,"['中科大', '學生', '舞會', '聖誕']"
230222040,校內工讀,想請問要怎麼申請校內TA或是校內各單位的工讀？🙇🙇🙇,2018-12-06T17:24:34.178Z,2018-12-06T17:24:34.178Z,2,9,"['工讀', '中科大']"
230221931,比悲傷更悲傷的事,"日新比悲傷更悲傷的事
有人下午想看嗎？
邊緣人自己看電影隨便揪",2018-12-06T17:08:17.753Z,2018-12-06T17:08:17.753Z,5,10,[]
